@relation amp_5_occupancy-detection

@attribute time-index numeric
@attribute Temperature numeric
@attribute Humidity numeric
@attribute Light numeric
@attribute CO2 numeric
@attribute HumidityRatio numeric
@attribute Occupancy numeric

@data
627,20.6,26.39,0,526,0.003957,0
628,20.6,26.2,0,?,0.003928,0
629,20.6,26.15,?,524.5,0.003921,0
630,20.6,26.3,0,527.75,0.003943,0
631,20.6,25.945,0,528,0.00389,0
632,20.7,26,0,522,0.003922,0
633,20.6,25.945,0,526.5,0.00389,0
634,20.6,25.8,0,532,0.003868,?
635,20.6,26.295,0,534.5,0.003942,0
636,20.6,26.09,0,531,0.003912,0
637,20.6,25.85,0,535,0.003875,0
638,20.55,25.6,0,533.5,0.003826,0
639,20.6,26.1,0,533,0.003913,0
640,20.6,26.045,0,530,0.003905,0
641,20.6,25.663333,0,532,0.003847,0
642,20.6,25.763333,0,532.666667,0.003862,0
643,20.6,25.6,0,534.5,0.003838,0
644,20.7,25.7,0,537,0.003877,0
645,20.7,25.866667,0,539,0.003902,0
646,20.666667,25.833333,0,543,?,0
647,20.6,26.166667,0,542.666667,0.003923,0
648,20.7,26.5,0,542,0.003998,0
649,?,25.995,0,535.5,0.003897,?
650,20.6,26.063333,0,539.333333,0.003908,0
651,20.6,26.29,0,540,0.003942,0
652,20.6,25.745,0,540,?,0
653,20.6,25.863333,0,541.666667,0.003877,?
654,20.6,25.495,0,543,0.003822,0
655,20.6,25.75,0,545.5,0.00386,0
656,20.6,25.895,0,544.5,0.003882,0
657,20.6,25.79,0,543,0.003866,0
658,20.6,25.825,0,545,0.003872,0
659,20.6,26.445,0,546,0.003965,0
660,20.6,25.95,0,541.5,0.00389,0
661,20.6,25.6,0,536,0.003838,0
662,20.55,25.445,0,536.5,0.003802,0
663,20.5,?,0,549,0.003799,0
664,20.5,26.045,0,551.5,0.003881,0
665,20.5,25.895,?,551.5,0.003858,?
666,20.55,25.645,0,557,0.003832,0
667,20.5,?,0,554.5,0.003791,0
668,20.5,25.29,0,552,0.003767,0
669,20.6,25.6,0,549,0.003838,0
670,20.55,25.1,0,544,0.003751,0
671,20.6,25.445,0,544.5,0.003814,0
672,20.6,25.2,0,549,0.003777,0
673,?,25.29,0,547.5,0.003791,0
674,20.6,25.596667,0,548.333333,0.003837,0
675,20.6,25.89,0,549,0.003881,0
676,20.6,25.245,0,549,0.003784,0
677,20.6,25.1,0,558,0.003762,0
678,20.6,25.396667,0,555,0.003807,0
679,20.6,25.85,0,555.5,0.003875,0
680,?,25.445,0,?,0.003814,0
681,20.7,26.1,0,544,0.003937,0
682,20.6,25.84,0,546.5,0.003874,0
683,20.5,25.79,0,548,0.003842,0
684,20.6,25.56,0,550,0.003832,0
685,20.6,25.495,0,552.333333,0.003822,0
686,20.6,?,0,?,0.003777,0
687,20.6,25.395,0,549.5,0.003807,0
688,20.6,25.495,0,549.5,0.003822,0
689,20.6,25.195,0,553,0.003777,0
690,20.566667,25.463333,0,554,0.003809,0
691,20.6,25.35,0,551.5,0.0038,0
692,20.6,25.2725,0,553.5,0.003788,?
693,20.6,25.393333,0,552.333333,0.003806,0
694,20.6,25.566667,0,549,0.003833,0
695,20.6,25,0,550,0.003747,0
696,20.6,25.296667,0,549.333333,0.003792,0
697,20.6,25.245,0,547.5,0.003784,0
698,20.6,25.245,0,545.5,0.003784,0
699,20.6,25.5,0,543.666667,0.003823,0
700,20.6,25.53,0,551,0.003827,0
701,20.6,25.195,0,552.5,0.003777,0
702,20.6,25.195,0,554.5,0.003777,0
703,20.6,25.14,0,553,0.003768,0
704,?,25.1,0,555,0.003762,0
705,20.6,25.29,0,555,0.003791,0
706,20.6,24.945,0,560,?,0
707,20.6,25.266667,0,553,0.003787,0
708,20.6,25.1,0,553.333333,0.003762,0
709,20.6,25.395,0,554.5,0.003807,0
710,20.575,25.1475,0,558,0.003764,0
711,20.6,24.89,0,555,0.003731,0
712,20.6,25.05,0,556,0.003755,0
713,20.6,25.695,0,552,0.003852,0
714,20.6,25.05,0,557,0.003755,0
715,20.5,25.29,0,555,0.003767,0
716,20.6,25.745,0,561.5,0.003859,?
717,20.6,25.445,0,561.5,0.003814,0
718,20.6,25.05,0,563,0.003755,0
719,20.6,?,0,559.666667,?,0
720,20.6,?,0,555,0.003838,0
721,20.6,?,0,555,0.003777,0
722,20.6,25.4,0,557,0.003807,?
723,20.6,25.195,0,551.5,0.003777,0
724,20.6,25.39,0,546.5,0.003806,0
725,20.6,25.55,0,553.5,0.00383,0
726,20.55,25.395,0,550,0.003795,0
727,20.6,24.79,0,546,0.003715,0
728,20.6,25.05,0,553.5,0.003755,0
729,20.6,24.745,0,554,0.003709,0
730,20.6,25.395,0,550,0.003807,0
731,20.6,26.1,0,552,0.003913,0
732,20.6,25.09,0,546,0.003761,0
733,20.6,24.65,0,554,0.003694,0
734,20.6,24.6,0,561,0.003687,0
735,20.6,24.745,0,559,0.003709,0
736,20.6,24.545,0,559,0.003679,0
737,20.7,25,0,552,0.00377,0
738,20.6,24.995,0,552,0.003746,0
739,?,24.63,0,?,0.003691,0
740,20.6,24.6,0,556,0.003687,0
741,20.6,24.895,0,559,0.003731,?
742,20.6,25.395,0,557.5,0.003807,0
743,20.6,24.926667,?,560.666667,0.003736,0
744,20.6,25,0,561,0.003747,0
745,20.6,24.84,0,564.5,0.003723,0
746,20.625,24.6725,0,575.75,0.003703,0
747,20.6,24.6,0,579,0.003687,0
748,20.6,24.39,0,579,0.003655,0
749,20.633333,24.663333,0,573.666667,0.003704,0
750,20.6,25.29,0,579,0.003791,0
751,20.6,25.33,0,579.666667,0.003797,0
752,20.6,24.795,0,576,?,?
753,20.6,24.945,0,579,0.003739,0
754,20.7,24.55,0,579,0.003702,0
755,20.7,24.6,0,575,0.00371,0
756,20.6,24.495,0,570,0.003671,0
757,20.6,24.39,0,578,0.003655,0
758,20.6,24.495,0,579,0.003671,0
759,20.6,24.995,0,576.5,0.003746,0
760,20.6,24.945,0,573.5,0.003739,0
761,20.6,24.59,0,574.5,0.003685,0
762,20.6,24.2,0,579,0.003627,0
763,20.6,24.556667,0,579.333333,0.00368,0
764,20.6,25.29,0,582,0.003791,0
765,20.6,24.6,?,587,0.003687,0
766,?,25.15,0,598,0.00377,0
767,20.6,24.663333,0,604.666667,0.003696,0
768,20.6,24.6,0,610,0.003687,0
769,?,24.523333,0,609.333333,0.003675,?
770,20.6,24.2,0,610,0.003627,0
771,20.6,24.34,0,610,0.003648,0
772,20.6,24.445,?,613,0.003663,0
773,20.6,24.245,0,616,0.003633,0
774,20.625,24.595,0,662.25,0.003692,0
775,20.65,?,0,700.5,0.003645,0
776,20.633333,24.266667,0,955.666667,0.003644,0
777,20.7,24.29,?,965,0.003663,0
778,20.6,24.55,0,740,0.003679,0
779,20.7,24.395,0,626.5,0.003679,0
780,20.7,24.395,?,592.5,0.003679,0
781,20.7,24.1,0,?,0.003634,?
782,20.7,24.396667,0,586.666667,0.003679,0
783,20.7,24.495,?,594,0.003694,0
784,20.7,24.6,0,591,0.00371,0
785,20.6,24.445,0,596.5,?,0
786,20.6,24.34,0,607,0.003648,?
787,?,24.195,0,609.5,0.003626,0
788,?,24.526667,0,599.333333,0.003676,0
789,20.633333,24.863333,0,599,0.003734,0
790,20.65,24.145,0,602,0.003629,0
791,20.65,24.05,0,600.5,0.003615,0
792,20.65,24.645,0,593,0.003705,0
793,20.7,24.15,0,586.5,0.003641,0
794,20.7,24.84,0,587.5,0.003746,0
795,20.6,24.045,0,584,0.003603,0
796,20.6,24.6,0,593,0.003687,0
797,20.6,24.42,0,578.25,0.00366,0
798,20.6,?,0,582.5,0.003649,0
799,20.6,24.8,0,584,0.003717,0
800,20.6,24.83,0,571.666667,0.003721,0
801,20.6,24.6,0,570,0.003687,0
802,20.6,24.34,0,577,0.003648,0
803,20.6,24.9,0,573,0.003732,0
804,20.6,24.6,0,572,0.003687,0
805,20.6,24.245,0,568.5,0.003633,0
806,20.6,24.45,0,568.5,0.003664,0
807,20.6,24.795,0,564.5,0.003716,0
808,20.6,24.195,0,567.5,0.003626,0
809,20.6,24.2,0,569,?,0
810,20.6,24.163333,0,564.666667,0.003621,0
811,20.6,23.84,0,568.5,0.003572,0
812,20.6,23.89,0,566,0.00358,0
813,20.6,24.496667,0,562,0.003671,0
814,20.65,24.445,0,558.5,0.003675,0
815,20.6,24.295,?,559,0.003641,0
816,20.6,24.3,0,560.5,0.003642,0
817,20.6,24.79,0,555,0.003715,0
818,20.6,24.245,0,556,0.003633,0
819,20.6,24.495,0,559,0.003671,0
820,20.6,23.895,0,558,0.003581,0
821,20.65,23.79,0,557,0.003576,0
822,20.6,23.745,0,561,0.003558,0
823,20.7,?,0,557,0.003573,0
824,20.7,23.7,0,558,0.003573,0
825,20.6,?,0,548,0.003649,0
826,20.6,23.945,0,558,0.003588,0
827,20.6,24.045,0,552.5,0.003603,0
828,20.6,23.9975,0,554.25,0.003596,0
829,20.6,23.6,0,556,0.003536,0
830,20.6,24,0,556,0.003596,0
831,20.65,24.25,0,550,0.003645,0
832,20.6,24.39,0,547,0.003655,0
833,20.6,24.245,0,551,0.003633,0
834,20.6,24.16,0,553.333333,0.00362,0
835,20.6,23.995,0,553.5,0.003596,0
836,20.6,23.89,0,554,0.00358,0
837,20.6,23.7,0,556.5,0.003551,0
838,20.6,?,0,560.333333,0.003586,0
839,20.6,23.7,0,556,0.003551,0
840,20.6,23.8,0,560.5,0.003566,0
841,20.6,23.9,0,558,?,0
842,20.6,23.745,0,556.5,0.003558,0
843,20.6,23.89,0,560,0.00358,0
844,20.6,24.39,0,557,0.003655,0
845,20.6,23.7,0,?,0.003551,0
846,20.6,23.55,0,565,0.003529,0
847,20.6,23.995,0,559.5,0.003596,?
848,20.6,24.79,?,556,?,0
849,20.6,?,0,556.5,0.003544,0
850,20.6,24.196667,0,558,0.003626,0
851,20.6,24.2,0,560,0.003627,0
852,20.6,24.35,0,566,0.003649,0
853,20.6,23.995,0,559,0.003596,0
854,20.6,24.045,0,560.333333,0.003603,0
855,20.6,23.795,0,560,0.003565,0
856,20.6,23.5,0,559,0.003521,0
857,?,23.39,0,559.5,0.003494,0
858,20.6,23.545,0,560,0.003528,0
859,20.6,23.945,0,563.5,0.003588,0
860,20.55,24.4,0,563.5,0.003645,0
861,20.533333,24.03,0,561,0.003586,0
862,?,24.195,0,561.5,0.003615,?
863,20.6,23.945,0,556.5,0.003588,0
864,20.55,24.245,0,563.5,0.003622,0
865,20.575,23.6225,0,560.25,0.003534,0
866,20.6,23.6,0,556,0.003536,0
867,20.5,23.39,0,557.5,0.003483,0
868,20.5,23.65,0,561,0.003522,0
869,20.55,24.045,0,566.5,0.003592,0
870,20.55,23.85,?,566,0.003563,0
871,20.5,23.795,0,565,0.003543,0
872,20.5,24.6,?,569,0.003664,0
873,20.5,23.995,0,569,?,0
874,20.5,23.55,0,567.5,0.003507,0
875,20.6,23.945,0,571,0.003588,?
876,20.533333,23.696667,0,568.333333,0.003536,0
877,20.55,23.945,0,578.5,0.003577,0
878,20.533333,23.796667,0,581.666667,0.003551,0
879,?,24.126667,0,580,0.003593,?
880,20.5,23.5,0,581,0.003499,0
881,20.5,?,0,582.666667,0.003554,0
882,20.5,23.6,0,583.5,0.003514,0
883,20.5,23.34,0,586,0.003475,0
884,20.5,23.745,0,585,0.003536,0
885,20.5,23.945,0,577,0.003566,0
886,20.55,23.65,0,577.5,0.003533,0
887,20.5,23.766667,0,?,0.003539,0
888,20.5,24.6,0,585,0.003664,0
889,?,23.795,0,577.5,0.003554,0
890,20.5,?,0,583,0.003468,0
891,20.5,23.65,0,583,0.003522,0
892,20.5,24.033333,0,587.25,0.003579,0
893,20.5,23.95,0,587,0.003567,0
894,20.5,23.5,0,586,?,0
895,20.5,23.59,0,584.5,0.003513,0
896,20.5,23.79,0,587,0.003543,0
897,?,?,0,581,0.00352,0
898,20.5,23.696667,0,580.333333,0.003529,0
899,20.5,?,?,581.5,0.003513,0
900,20.5,23.6,0,575.5,0.003514,0
901,20.5,23.96,0,568.666667,0.003568,0
902,20.5,23.945,0,574,0.003566,0
903,20.5,23.545,0,579,0.003506,?
904,20.55,23.64,0,578.5,0.003531,0
905,20.5,23.44,0,581,0.00349,0
906,20.5,23.7,0,581.5,0.003529,0
907,20.5,23.39,0,587,0.003483,0
908,20.5,23.59,0,584,0.003513,0
909,20.5,23.163333,0,588,0.003449,0
910,20.5,23.7,0,588,0.003529,0
911,20.5,23.9,0,587,0.003559,0
912,20.5,23.35,0,588,0.003477,0
913,20.5,23.2,0,588,0.003454,0
914,20.5,23.05,0,587.5,0.003432,0
915,20.5,23.066667,?,586.5,0.003434,0
916,20.533333,23.196667,0,576.5,0.003461,0
917,20.5,23.34,0,576.5,0.003475,0
918,20.5,23.09,0,580,0.003438,0
919,20.5,23.14,0,584.5,0.003445,0
920,20.5,23.066667,0,585.333333,?,0
921,20.5,22.89,0,584,0.003408,0
922,20.5,23.3,0,582.5,0.003469,0
923,20.5,23.295,0,?,?,0
924,20.5,23.695,?,586.333333,0.003528,0
925,20.5,23.35,0,587,0.003477,0
926,20.5,22.945,0,594.5,0.003416,0
927,20.445,22.945,0,?,0.003405,0
928,20.5,23.445,0,596.5,0.003491,0
929,20.5,23.196667,0,599,0.003454,0
930,20.5,23.5,0,604,0.003499,0
931,20.5,22.79,0,598,0.003393,0
932,20.5,22.893333,?,600.333333,0.003408,0
933,20.5,22.7,0,609,0.003379,0
934,20.5,22.79,0,614.666667,0.003393,0
935,20.5,22.7,0,616,0.003379,0
936,20.5,22.7,0,610,0.003379,0
937,?,22.7,0,607,0.003379,0
938,20.5,?,0,607.5,0.003365,0
939,20.5,22.6,0,608,0.003365,0
940,20.5,22.6,0,603,0.003365,?
941,20.6,22.7,0,602.5,0.003401,0
942,20.5,22.7,0,596,0.003379,0
943,20.5,22.55,0,602.5,0.003357,0
944,20.55,22.65,0,612,0.003382,0
945,20.5,22.6,0,609,0.003365,0
946,20.6,22.6,0,604,0.003385,0
947,20.6,22.5,0,606,0.00337,0
948,?,22.55,0,608,0.003357,?
949,20.6,22.5,0,611.5,0.00337,0
950,20.6,22.6,0,612,?,0
951,20.6,22.5,0,615,0.00337,0
952,20.6,22.55,0,621.5,0.003378,0
953,20.6,22.6,0,626.5,0.003385,0
954,20.6,22.55,0,626,0.003378,0
955,20.6,22.445,0,630,0.003362,0
956,20.6,22.5,0,630.5,0.00337,0
957,20.6,22.5,0,?,0.00337,0
958,20.6,22.495,0,627.666667,0.00337,0
959,20.6,22.445,0,629.5,0.003362,0
960,20.6,22.495,?,634,0.00337,0
961,20.6,22.39,0,627.5,0.003354,0
962,20.6,22.495,0,632,0.00337,0
963,20.6,22.6,0,?,0.003385,0
964,20.6,22.445,?,636,0.003362,0
965,20.6,22.65,0,631.5,0.003393,0
966,20.6,22.6,0,634,0.003385,0
967,20.6,22.533333,0,635,0.003375,0
968,20.6,22.6,0,?,0.003385,0
969,20.566667,22.633333,0,642.666667,0.003383,0
970,20.5,22.7,0,638,0.003379,0
971,20.55,22.55,0,635.5,0.003367,0
972,20.6,22.85,0,634.5,0.003423,0
973,20.55,?,0,646,0.003397,0
974,20.5,22.9,0,?,0.003409,0
975,20.5,22.895,0,651,0.003409,0
976,20.5,22.7,?,657,0.003379,?
977,20.5,22.5,0,655,0.00335,0
978,20.5,22.5,?,660,0.00335,0
979,20.55,22.85,0,662,0.003413,0
980,20.5,22.945,0,667,0.003416,0
981,20.5,22.7,0,664.666667,0.003379,0
982,20.5,22.7,?,665,0.003379,?
983,20.5,22.766667,0,668.666667,0.003389,0
984,20.5,22.7,0,667,0.003379,0
985,20.5,22.7,0,668,0.003379,0
986,20.525,22.7925,0,675.666667,0.003399,0
987,20.5,22.79,0,699.5,0.003393,0
988,20.5,23.195,0,715.5,0.003454,0
989,20.5,22.945,?,725.5,0.003416,0
990,20.5,22.9,0,734.5,0.003409,0
991,20.5,23.196667,0,741,0.003454,0
992,20.5,?,?,735,0.003447,0
993,20.5,22.89,0,735,0.003408,0
994,20.5,22.745,0,744.5,0.003386,0
995,20.5,22.6,0,741.5,0.003365,0
996,20.5,22.895,0,733,0.003409,0
997,20.5,22.445,0,734.5,0.003341,0
998,?,22.29,0,733,0.003318,0
999,20.55,22.29,0,741,0.003328,0
1000,20.55,22.29,0,745,0.003328,0
1001,20.6,22.645,0,733,0.003392,?
1002,20.55,22.34,0,714,0.003336,0
1003,20.6,22.29,0,705.5,0.003339,0
1004,20.6,22.545,0,701,0.003377,0
1005,20.6,22.29,0,697,0.003339,0
1006,20.55,22.29,0,693.5,0.003328,0
1007,20.6,22.495,0,697.5,0.00337,0
1008,20.533333,?,0,701.333333,?,0
1009,20.6,22.7,0,703,?,0
1010,20.6,22.39,0,700,0.003354,0
1011,20.55,22.7,0,?,0.00339,0
1012,20.5,22.645,0,695,0.003371,0
1013,20.55,22.895,0,702.5,0.003419,0
1014,20.55,22.445,0,706,0.003352,0
1015,20.5,23.03,0,?,0.003429,0
1016,?,22.795,0,?,?,0
1017,?,22.5,0,715.5,0.00336,?
1018,20.5,22.39,0,719,?,0
1019,20.5,22.39,?,?,0.003333,0
1020,20.5,22.745,0,724.5,0.003386,0
1021,20.5,22.8,0,723,0.003394,0
1022,20.5,22.5,0,766.5,0.00335,0
1023,20.5,22.445,0,815,0.003341,0
1024,?,22.79,0,843.5,?,0
1025,20.5,23.1,0,844,0.003439,0
1026,20.5,22.545,?,820.5,0.003356,?
1027,20.5,22.445,0,793.5,0.003341,0
1028,20.5,22.29,0,762,0.003318,?
1029,20.5,22.29,0,764,0.003318,0
1030,20.5,22.29,0,787.5,0.003318,0
1031,20.5,22.29,0,800.5,0.003318,0
1032,20.5,22.323333,0,796.333333,0.003323,0
1033,20.5,22.29,0,805,0.003318,0
1034,20.5,22.245,0,820,0.003311,0
1035,20.5,?,0,832,0.003305,0
1036,20.5,22.396667,9.333333,831,?,0
1037,20.5,22.35,14,819,0.003327,0
1038,20.5,22.245,14,820,0.003311,0
1039,20.5,22.1,14,816,0.00329,0
1040,20.5,22.1,14,817,0.00329,0
1041,20.5,22.15,14,831,0.003297,0
1042,20.55,22,14,836,0.003285,0
1043,20.55,22.1475,7,855.5,0.003307,0
1044,20.5,22.066667,14,858.666667,0.003285,0
1045,20.6,22,14,849,0.003295,0
1046,20.55,22.075,7,865.25,0.003296,0
1047,20.566667,22.133333,6.666667,865.333333,0.003308,?
1048,?,21.945,6,909,0.003287,0
1049,20.6,21.89,6,913,0.003279,0
1050,20.6,21.97,6,926.75,0.003291,0
1051,20.6,22,6,1099,0.003295,0
1052,20.6,22.13,6,1422.333333,0.003315,0
1053,20.6,22.5175,6,917,0.003373,0
1054,20.6,22.05,9.6,1003.4,0.003303,0
1055,20.6,21.926667,24,1051.333333,0.003284,0
1056,20.575,21.995,24,836.25,0.003289,?
1057,20.6,21.945,14,819.5,0.003287,0
1058,20.6,22.245,14,781.5,0.003332,0
1059,?,22.096667,10,914.333333,0.003303,0
1060,20.6,22.1975,10,1018,0.003325,0
1061,20.6,22.5,9,805.5,0.00337,0
1062,20.6,22.145,9,673,0.003317,0
1063,?,22.05,9,659.5,0.003303,0
1064,20.6,22.195,358,647,0.003324,1
1065,20.6,22.0225,437.5,649,0.003298,1
1066,20.6,21.865,454,652.5,0.003275,0
1067,20.6,22.2,442.75,681.75,0.003325,0
1068,20.6,22.26,444,702.333333,0.003334,0
1069,20.633333,22.26,444,707,0.003341,0
1070,20.625,22.1,?,698,?,1
1071,20.666667,22.166667,437,692,0.003334,1
1072,20.7,22.1725,428.5,690.5,0.003342,1
1073,20.666667,22.23,418,700.333333,0.003344,1
1074,20.7,?,418,708.5,0.003349,1
1075,?,22.323333,418,717,0.003365,1
1076,20.7,22.356667,428.666667,723,0.00337,1
1077,20.7,22.7225,434,727.25,0.003425,1
1078,20.7,22.525,434,735.5,0.003395,1
1079,20.7,22.695,423.5,?,0.003421,1
1080,20.745,22.625,438.5,?,0.00342,1
1081,20.745,22.65,428,732,0.003424,1
1082,20.79,22.6,438,732,0.003426,1
1083,20.856667,22.726667,443,736,0.003459,1
1084,20.89,22.625,446.75,725.5,0.003451,1
1085,20.9175,22.65,?,731.5,0.00346,1
1086,21,22.696667,447.333333,735.333333,0.003485,1
1087,21,22.82,449.5,736,0.003504,1
1088,21.05,23.2925,435.75,811.75,0.003588,1
1089,21.1,23.23,449.666667,827.666667,0.00359,1
1090,21.2,23.1,441.5,776,0.003592,1
1091,21.15,23.245,454.75,786.75,0.003603,1
1092,21.2,23.4725,444,818.5,0.00365,1
1093,21.245,23.55,460,844,0.003672,1
1094,21.2675,23.675,457.5,857.75,0.003697,1
1095,21.34,23.745,459.5,892,0.003725,1
1096,21.34,23.79,469.75,902,0.003732,1
1097,21.39,23.89,475,877.5,0.003759,1
1098,21.4175,23.9725,472.5,868.75,0.003778,1
1099,21.445,24.05,466,?,0.003797,1
1100,21.5,24.1,476.25,903,0.003818,1
1101,21.55,24.2,474,928,0.003846,1
1102,21.575,24.2,494,939.25,?,1
1103,21.625,24.2925,481,947.5,0.003878,1
1104,21.7,24.39,497,965.666667,?,1
1105,21.7,24.39,494,965,0.003912,1
1106,21.7225,24.39,502.25,970.5,0.003918,1
1107,21.79,24.46,512.666667,980.333333,0.003945,1
1108,21.815,24.55,508,991.5,0.003966,1
1109,21.84,24.55,502,1000,0.003972,1
1110,21.89,24.6,514,?,0.003992,1
1111,21.89,24.6,508,1006.25,0.003992,1
1112,22,24.65,526,1017.5,0.004028,1
1113,22,24.7,529,1026.5,0.004036,1
1114,22,24.7,524.333333,1032.666667,0.004036,1
1115,22.1,24.79,515,1040,?,1
1116,22.1,24.83,545,1055,0.004082,1
1117,22.1,24.79,525.333333,1070,0.004076,?
1118,22.14,?,534.5,1090.25,0.004096,1
1119,22.2,24.89,545.25,1095.5,0.004117,1
1120,22.2225,24.945,537,1103.75,0.004132,1
1121,22.26,25,552,1108,0.004151,1
1122,22.29,25.025,549,1111.75,0.004163,1
1123,22.315,25.075,538.5,1129,0.004178,1
1124,?,25.075,552,1144.25,0.004184,1
1125,22.39,25.125,552,1142,0.004205,1
1126,22.3925,25.15,565.5,1141,0.00421,1
1127,22.4175,25.125,566.25,1129,0.004212,1
1128,22.5,25.2,570.333333,1125.333333,0.004246,1
1129,22.5,25.2,576,1131,0.004246,1
1130,22.5,25.2,577.75,1135.75,0.004246,1
1131,22.6,25.2,?,1144,0.004272,1
1132,22.6,?,583,1143.5,0.004272,1
1133,22.6,25.2,590.75,1149.25,0.004272,1
1134,22.6,25.2,589,1152.5,0.004272,1
1135,22.675,25.2675,592.5,1167.5,0.004304,1
1136,22.7,25.29,592.5,1166,0.004314,1
1137,22.7,25.29,589.25,?,0.004314,1
1138,22.7,25.29,756,1195,0.004314,1
1139,22.772,25.29,1380,1202.5,0.004333,1
1140,22.79,25.29,1581,1211.5,0.004338,1
1141,22.79,25.1,1010.5,1215.5,0.004305,1
1142,22.89,24.6,844,1192,0.004244,1
1143,22.865,24.6475,621,1139.75,0.004246,1
1144,22.856667,24.496667,615,1119.666667,0.004218,1
1145,22.89,24.295,624,1105,0.004191,1
1146,22.89,24.245,625.75,1040.25,0.004183,1
1147,22.89,24.175,628.5,1035.5,0.004171,1
1148,22.89,24.166667,633,?,0.004169,1
1149,22.89,24.05,633,1016.5,0.004149,1
1150,22.89,23.89,637.5,993.25,0.004121,1
1151,22.89,23.7925,637.5,972.75,0.004104,1
1152,22.945,23.55,651,932.5,0.004076,1
1153,22.926667,23.633333,657,913.333333,0.004086,1
1154,22.9175,23.4725,645.5,906.5,0.004055,1
1155,22.9175,23.5,641,898.5,0.00406,1
1156,22.9725,23.525,658.75,903.333333,0.004078,1
1157,23,23.5,655.666667,899.75,0.004081,?
1158,23,23.2925,670.5,889,0.004044,1
1159,23,23.365,667.75,883,0.004057,1
1160,23.05,23.295,664,891,0.004057,1
1161,23.1,23.39,682,892,0.004086,1
1162,23.1,23.2,673,845.5,0.004053,?
1163,23.1,23.2,673,847.75,0.004053,1
1164,23.2,23.15,684.5,846,0.004069,1
1165,23.175,23.1,683.5,842,0.004054,1
1166,23.26,23.066667,700,832.666667,0.004069,1
1167,23.315,23.0475,697,827.5,0.004079,1
1168,23.426667,22.926667,708.333333,829.333333,0.004085,1
1169,23.463333,22.856667,706.333333,832,0.004082,1
1170,23.525,22.815,718.25,834.75,0.004089,1
1171,23.525,22.6475,720,832.25,0.004059,1
1172,23.575,22.6,730,823.666667,0.004063,1
1173,?,22.496667,723.5,816.5,0.004034,1
1174,23.55,22.5225,728,803,0.004043,1
1175,23.55,22.5,745.5,799,0.004039,1
1176,23.5,22.575,733.75,794,0.00404,1
1177,23.525,22.6,732.25,785.5,?,1
1178,23.5,22.7,725,790,0.004063,1
1179,23.55,22.65,732.5,798.5,0.004066,1
1180,23.5,?,743,?,0.004051,1
1181,23.6,22.7,729.5,789.75,0.004087,1
1182,23.6,22.633333,734.666667,796,0.004075,1
1183,23.6,22.55,761,792,0.00406,1
1184,23.6,22.65,761,794,0.004078,1
1185,23.6,22.55,751,803.25,0.00406,1
1186,23.65,22.55,761,806,0.004072,1
1187,?,22.5725,746.5,812.25,0.00407,1
1188,23.7,22.745,756.5,812.25,0.00412,1
1189,23.666667,22.856667,749,806,0.004132,1
1190,23.675,22.79,743,801.75,0.004122,1
1191,23.675,22.745,289,795.75,0.004114,1
1192,23.7,22.945,289,804.5,0.004157,?
1193,23.7,23.066667,271,814.333333,0.004179,0
1194,23.7,22.89,284.5,829.5,0.004147,0
1195,23.7225,22.79,288,838.75,?,0
1196,23.7,22.823333,295,836,0.004135,0
1197,23.7225,22.815,289,835,0.004139,0
1198,23.7225,22.815,289,835,0.004139,0
1199,23.79,22.79,289,836.5,0.004151,0
1200,23.79,22.79,?,834.75,0.004151,0
1201,23.79,22.79,293.666667,829,0.004151,0
1202,23.79,22.7225,307.5,830.25,0.004139,0
1203,23.79,22.7,298.5,833.5,0.004135,0
1204,23.79,22.7,302,829.5,0.004135,0
1205,23.815,22.7225,312,824,0.004145,0
1206,23.89,22.7,313,824.333333,0.00416,0
1207,23.865,22.675,307.5,826.75,0.004149,0
1208,23.89,22.7,306,830,0.00416,0
1209,23.89,22.7,293.666667,827.333333,?,0
1210,23.89,22.7,307,828.5,0.00416,0
1211,23.89,22.65,292,825.25,0.004151,0
1212,23.963333,22.633333,293,819.333333,?,0
1213,23.9175,22.6,?,823.5,0.004148,0
1214,23.9725,22.6,296.5,822,0.004162,0
1215,23.963333,22.566667,291,824.333333,0.004154,0
1216,23.945,22.575,?,827.5,0.00415,0
1217,23.945,22.575,291.75,828.75,0.00415,0
1218,23.945,22.6,294.5,826.5,0.004155,0
1219,24,22.5,294.75,829,?,0
1220,24,22.5,293,827,0.00415,0
1221,24,22.5,286,823.5,0.00415,0
1222,24,22.5,294.75,813.25,0.00415,0
1223,24,22.5,301,801,0.00415,0
1224,24.05,22.5,301,802,0.004163,0
1225,24.05,22.5,304,801.5,0.004163,0
1226,24.066667,22.463333,295,799.666667,0.00416,0
1227,24.075,22.4725,289,794.5,0.004164,0
1228,24.075,22.4725,289,790,0.004164,0
1229,24.1,22.5,298,786,0.004176,0
1230,24.1,?,295,786.333333,0.004162,0
1231,24.1,22.39,294,791.333333,0.004155,0
1232,?,22.4725,277.75,969.5,0.00417,0
1233,24.1,22.426667,288,791,0.004162,0
1234,24.1,22.4175,278,756.75,0.00416,0
1235,24.1,22.4175,274.5,757.25,?,0
1236,24.1,22.39,252,760.5,0.004155,0
1237,24.1,22.426667,275,761.666667,?,0
1238,24.1,22.39,267.5,921.5,0.004155,0
1239,24.1,22.4725,258.75,902.25,0.00417,0
1240,24.1,?,257,877.5,0.004155,0
