@relation aden-lower-limb

@attribute time-index integer
@attribute Recto-Femoral real
@attribute Biceps-Femoral real
@attribute Vasto-Medial real
@attribute EMG-Semitendinoso real
@attribute Flexo-Extension real

@data
499,0.045,0.0052,-0.0458,-0.0046,-5
500,0.0825,0.0052,-0.0368,-0.0075,-5.4
501,0.0892,0.0052,0.0442,-0.0068,-5
502,0.0555,0.0037,0.0832,-0.0188,-5.2
503,0.057,0,0.0555,-0.0293,-5.1
504,0.0427,-0.0053,0.033,-0.0308,-5.3
505,0.0067,-0.0091,-0.003,-0.0315,-5.2
506,-0.0165,-0.0158,-0.0248,-0.0278,-5.2
507,-0.0578,-0.0256,-0.0233,-0.0203,-5.4
508,-0.0668,-0.0173,-0.039,-0.0046,-5
509,-0.0495,-0.0091,-0.0436,0.006,-5.2
510,-0.063,-0.012,-0.0518,0.006,-5.1
511,-0.0383,-0.0046,-0.0503,0.018,-5.3
512,0.0435,0.0172,-0.0293,0.021,-5.3
513,0.1042,0.0157,0.0045,0.0127,-5
514,0.0802,0.0007,0.0307,0.003,-5.2
515,0.0352,0.0067,0.0307,-0.006,-5.3
516,0.0105,0.0105,0.0412,-0.0068,-5.2
517,-0.0436,0.0172,0.0607,-0.0046,-5.1
518,-0.0713,0.0105,0.0405,-0.006,-5
519,-0.0765,-0.0203,-0.0023,-0.0143,-5.2
520,-0.054,-0.0256,-0.0083,-0.0128,-5
521,-0.0195,-0.0195,-0.0181,-0.0008,-5.2
522,-0.0368,-0.0113,-0.045,0.012,-5.1
523,-0.0195,0.012,-0.045,0.027,-5.3
524,0.024,0.024,0.0135,0.0292,-5
525,0.0555,0.0105,0.0682,0.021,-5.2
526,0.078,-0.0083,0.0532,0.0165,-5.1
527,0.0652,0,0.021,0.018,-5.2
528,0.063,0.0045,-0.0165,0.0127,-5
529,0.0405,-0.0075,-0.0203,0.0052,-5.3
530,0.0097,-0.0083,0.0142,0.0007,-5.1
531,-0.0173,0.0082,0.033,-0.0008,-5.1
532,-0.0128,0.0142,0.0232,0,-5.1
533,0.033,-0.0008,0.0022,-0.006,-5.2
534,0.0457,-0.0053,-0.0158,-0.0135,-5.2
535,0.027,-0.0128,-0.0233,-0.0091,-5.3
536,-0.0181,0.0007,0.003,0.0015,-5
537,-0.0308,0.0202,-0.006,0.0082,-5.2
538,-0.0158,0.0105,-0.0706,0.0067,-5.1
539,-0.0436,0.0007,-0.0968,0.003,-5.2
540,-0.0698,-0.0135,-0.0623,0.0015,-5.1
541,-0.0188,-0.0038,-0.0195,0.0052,-5.2
542,0.027,0.0082,0.0165,0.006,-5
543,0.0015,0,0.045,0.0015,-5.1
544,-0.0368,0.006,0.0675,0.0045,-5.1
545,-0.0353,0.0097,0.0817,0.0015,-5.1
546,0.0082,0.0105,0.072,-0.0015,-5.2
547,0.024,0.0037,0.057,-0.0038,-5.2
548,0.042,-0.0008,0.0435,-0.0091,-5.1
549,0.0285,-0.0023,0.0322,-0.0075,-5.3
550,-0.0346,-0.0068,0.0195,-0.0113,-5.2
551,-0.0518,0,0.009,-0.0105,-5.4
552,-0.0436,0.0037,-0.0143,-0.0143,-5.3
553,-0.0263,-0.0008,-0.0436,-0.0181,-5.4
554,-0.0346,-0.0075,-0.0428,-0.0233,-5.1
555,-0.0503,-0.0083,-0.042,-0.0256,-5.1
556,-0.0555,-0.0143,-0.054,-0.021,-5.4
557,-0.0323,-0.0248,-0.0833,-0.0173,-5
558,0.0352,-0.0128,-0.0968,-0.0046,-5.4
559,0.0802,0.0052,-0.057,0.0022,-5.1
560,0.0975,0.0105,-0.0293,0.0052,-5.2
561,0.078,0.0322,0.0112,0.0165,-5.2
562,0.051,0.0307,0.033,0.0067,-5.3
563,0.0217,-0.0053,-0.0068,-0.0068,-5.4
564,-0.0675,-0.0105,0.012,-0.0046,-5
565,-0.1358,-0.0143,0.06,-0.0046,-5.1
566,-0.105,-0.0128,0.0817,-0.0008,-5.2
567,-0.0346,-0.0015,0.072,0.0007,-5.2
568,0.0517,-0.0008,0.0532,0.0015,-5.3
569,0.0915,0.0052,0.039,0.003,-5
570,0.0607,0.0015,0.0382,0.003,-5.3
571,0.0495,-0.006,0.063,0.0045,-5.2
572,0.0337,-0.0008,0.0502,0.0037,-5.4
573,0.0052,0.0052,0.0202,0.0052,-5.2
574,-0.0068,0.009,-0.0143,0.0052,-5.4
575,-0.021,0.0067,-0.0405,0.003,-5.4
576,-0.033,0,-0.06,0.0007,-5.1
577,-0.03,-0.0008,-0.0856,-0.0015,-5.4
578,-0.0263,0.003,-0.0938,-0.0008,-5.3
579,-0.0181,0.003,-0.0721,-0.0023,-5.3
580,-0.0008,-0.0046,0.009,-0.0053,-5.1
581,-0.0098,-0.0143,0.0712,-0.0113,-5.2
582,-0.0195,-0.0256,0.0727,-0.015,-5.2
583,-0.0015,-0.033,0.0442,-0.0135,-5.2
584,0.0112,-0.0248,-0.0098,-0.0098,-5.4
585,0.0232,-0.0128,-0.0203,0.0007,-5.3
586,0.0195,-0.0083,-0.0083,0.0037,-5.4
587,0,-0.0068,-0.033,0.0052,-5.3
588,-0.0008,0.0142,-0.0315,0.0142,-5.4
589,0.0202,0.0232,0.0082,0.018,-5.4
590,0.0345,0.0105,0.0202,0.0157,-5.3
591,0.0352,0.0157,-0.006,0.0112,-5.4
592,0.0172,0.012,-0.0158,0.0037,-5.4
593,-0.0256,-0.0008,-0.0158,-0.0023,-5.4
594,-0.0555,-0.0128,-0.0315,-0.0105,-5.3
595,-0.1065,-0.0181,-0.0128,-0.0113,-5.1
596,-0.117,-0.0068,0.0022,-0.003,-5.4
597,-0.0495,0.0045,0.0112,-0.0008,-5.2
598,0.0352,0.0007,0.0172,0.0007,-5.4
599,0.1005,-0.003,0.0217,0.003,-5.4
600,0.1177,-0.0008,0.018,0.0045,-5.4
601,0.1192,0.0082,-0.045,0.0045,-5.4
602,0.1125,0.027,-0.0578,0.003,-5.4
603,0.0637,0.024,-0.027,-0.003,-5.4
604,-0.0285,0.0037,-0.0105,-0.0105,-5.2
605,-0.0803,-0.0015,0.027,-0.0091,-5.5
606,-0.0511,-0.0128,0.0367,-0.0143,-5.2
607,-0.0443,-0.0233,-0.003,-0.0181,-5.6
608,-0.078,-0.027,-0.0593,-0.0158,-5.4
609,-0.054,-0.0135,-0.0555,-0.0015,-5.4
610,0,0.0112,-0.0165,0.012,-5.4
611,0.0165,0.0037,0.0007,0.0082,-5.4
612,0.0105,-0.012,0.0067,0.0015,-5.5
613,-0.0233,0,0.0277,0.0045,-5.4
614,-0.0465,0.0127,0.0577,0.0082,-5.5
615,-0.027,0.0105,0.0652,0.0075,-5.3
616,0.0195,0.0247,0.0562,0.0142,-5.4
617,0.0562,0.0345,0.0202,0.0157,-5.4
618,0.0517,0.018,-0.0053,0.0142,-5.3
619,0.03,0.0112,0.0052,0.0157,-5.4
620,0.0112,0.0015,-0.006,0.009,-5.4
621,-0.0233,-0.0083,-0.0256,0.0052,-5.5
622,-0.0405,-0.0091,-0.039,0.0015,-5.4
623,-0.0353,-0.0128,-0.0465,-0.0023,-5.4
624,-0.039,-0.0038,-0.033,0.0007,-5.5
625,-0.027,0.0045,-0.0068,0.0037,-5.4
626,-0.0278,-0.0128,0.027,0.0052,-5.4
627,-0.0338,-0.0173,0.039,0.0052,-5.4
628,-0.0008,-0.0158,0.006,0.0015,-5.5
629,0,-0.0195,-0.0346,0.003,-5.4
630,-0.0083,-0.0023,-0.0398,0.012,-5.5
631,0.0052,0.0082,-0.0256,0.0165,-5.5
632,0.0352,0.0135,-0.0158,0.0172,-5.4
633,0.0435,0.0127,-0.0233,0.0157,-5.6
634,0.027,0.0045,-0.003,0.012,-5.3
635,0.027,-0.0015,0.0067,0.0075,-5.6
636,0.0105,-0.0075,-0.015,0.003,-5.4
637,0.0015,-0.0068,-0.0143,0.0015,-5.3
638,-0.0008,-0.0046,-0.0046,0.0015,-5.4
639,0.0007,0.0105,0.0037,0.0045,-5.2
640,0.009,0.0127,0.0052,0.0037,-5.4
641,0.0165,-0.0053,0.0382,-0.0008,-5.3
642,0.0322,-0.0091,0.0615,-0.0008,-5.3
643,0.0292,-0.0105,0.0217,-0.003,-5.4
644,0.027,-0.0083,-0.0143,0.0007,-5.4
645,0.0157,0,-0.0293,0.0067,-5.6
646,0.0075,-0.003,0.0015,0.0082,-5.2
647,0.0217,-0.003,0.0202,0.0067,-5.4
648,-0.0113,-0.0091,-0.0113,0.003,-5.2
649,-0.0728,-0.0135,-0.0068,0.0015,-5.5
650,-0.0518,-0.0015,0.0022,0.0052,-5.2
651,0.0142,0.0015,0.0067,0.0015,-5.4
652,0.027,-0.003,0.012,0.0015,-5.4
653,0.039,-0.0015,0.0255,0.0052,-5.3
654,0.0232,0.0037,0.0457,0.003,-5.4
655,-0.042,0.0082,0.0292,0.0052,-5.3
656,-0.0278,0.0127,0.0232,0.006,-5.2
657,-0.0015,0.0015,0.0202,0.0007,-5.1
658,0.0045,0.0052,-0.003,0.0052,-5.4
659,0.0157,0.0127,-0.0165,0.0067,-5.4
660,0.0022,0.0052,0.0045,0.0052,-5.1
661,0.0127,0.006,0.0225,0.0052,-5.3
662,0.0127,-0.0015,-0.0075,0.0015,-5.2
663,0.0022,-0.0075,-0.0128,0.0007,-5.4
664,-0.0098,-0.0158,-0.0195,-0.0046,-5.2
665,-0.0405,-0.024,-0.033,-0.0091,-5.4
666,-0.0706,-0.0165,-0.0308,-0.0075,-5.4
667,-0.0765,-0.003,-0.0563,0.0015,-5.3
668,-0.0338,-0.0023,-0.06,0.0052,-5.4
669,-0.0068,-0.0068,0.0187,0.009,-5
670,-0.0091,0.0052,0.0975,0.0127,-5.3
671,-0.0165,0.0052,0.06,0.0082,-5.1
672,-0.0173,-0.0113,-0.0165,0.0015,-5.4
673,0.0217,-0.006,-0.0488,0.0022,-5.2
674,0.0652,0.0157,-0.06,0.0052,-5.2
675,0.0915,0.0292,-0.045,0.0082,-5.1
676,0.105,0.0262,-0.0353,0.0067,-5.3
677,0.0615,0.0105,-0.0278,0.0067,-5.1
678,0.0187,0.0022,-0.003,0.0127,-5.3
679,0.0157,0.0015,0.0232,0.0217,-5.1
680,-0.0083,-0.003,0.0127,0.0232,-5.4
681,-0.0368,-0.0046,-0.0203,0.018,-5.1
682,-0.0428,-0.003,-0.0158,0.0202,-5.4
683,-0.0293,-0.0068,-0.0008,0.0217,-5.2
684,-0.054,-0.021,-0.0068,0.0127,-5.4
685,-0.111,-0.021,-0.027,0.0082,-5.1
686,-0.0743,-0.0113,-0.0465,0.0082,-5.3
687,0.0232,-0.0015,-0.0308,0.0082,-5.3
688,0.0855,0.0202,0.0442,0.0127,-5.1
689,0.111,0.0157,0.1095,0.0067,-5.3
690,0.075,0.0037,0.1005,-0.0008,-5.4
691,0.0345,0.0022,0.063,-0.0023,-5.3
692,0.0247,-0.003,0.0367,-0.0053,-5.4
693,0.0075,0.0037,0.0292,-0.0046,-5.2
694,-0.0023,0.0045,0.0195,-0.0091,-5.2
695,-0.015,-0.0015,-0.0008,-0.0143,-5.2
696,-0.0195,-0.0053,-0.0091,-0.0143,-5.4
697,-0.0256,-0.0128,-0.0083,-0.0188,-5.3
698,-0.0368,-0.0181,-0.0181,-0.021,-5.4
699,-0.0593,-0.012,-0.0256,-0.0181,-5.3
700,-0.0803,0.0007,-0.0308,-0.0098,-5.3
701,-0.0608,-0.003,-0.0405,-0.0038,-5.4
702,-0.0488,-0.0038,-0.0338,-0.0023,-5.1
703,-0.0143,-0.003,-0.0083,-0.0053,-5.4
704,0.0195,-0.0098,0.0097,-0.0083,-5.3
705,0.0322,-0.0008,0.015,-0.0046,-5.4
706,0.033,0.0082,0.0067,-0.003,-5.3
707,0.0135,0.0127,-0.0105,-0.0008,-5.5
708,0.0247,0.0157,-0.0218,0,-5.4
709,0.0217,0.012,-0.0143,-0.0008,-5.4
710,-0.0083,0.0097,0.0187,-0.0008,-5.3
711,-0.0091,0.0045,0.0292,-0.0008,-5.3
712,0.0127,-0.0023,0.0195,0,-5.4
713,-0.0008,-0.015,0.0172,-0.0008,-5.4
714,-0.0413,-0.0233,-0.0173,-0.0038,-5.3
715,-0.0795,-0.0158,-0.042,-0.003,-5.4
716,-0.0788,-0.0038,-0.0368,0.0015,-5.2
717,-0.0443,0.0037,-0.0353,0.0075,-5.6
718,-0.033,0.006,-0.0188,0.0105,-5.3
719,-0.0188,0.0142,0.0037,0.0127,-5.4
720,0.003,0.0135,0.009,0.0112,-5.3
721,0.0315,0.0015,-0.0038,0.0105,-5.4
722,0.0765,-0.003,-0.003,0.0135,-5.4
723,0.123,-0.012,0.0217,0.0067,-5.3
724,0.1365,-0.0105,0.03,0.0067,-5.4
725,0.0727,-0.0053,0.0187,0.0105,-5.4
726,0.003,0.003,0.0052,0.0135,-5.4
727,-0.039,0.0105,-0.0165,0.0165,-5.6
728,-0.057,0.0105,-0.0405,0.0157,-5.3
729,-0.048,0.027,-0.0368,0.0187,-5.4
730,-0.0218,0.0232,-0.0023,0.015,-5.4
731,0.012,-0.0046,0.0652,0.0075,-5.3
732,0.0202,-0.0098,0.1065,0.0007,-5.3
733,0.012,-0.0195,0.0502,-0.0075,-5.4
734,-0.0046,-0.0308,-0.0068,-0.0068,-5.4
735,-0.003,-0.0135,-0.0165,-0.003,-5.3
736,0.0007,0.0127,-0.015,0.0015,-5.4
737,0.0187,0.0247,-0.0113,0.0045,-5.4
738,0.039,0.0127,-0.012,0.0015,-5.2
739,0.018,0.006,0.0015,0.0022,-5.4
740,0.0015,-0.0008,-0.006,0,-5.1
741,-0.0091,-0.0068,-0.027,-0.0046,-5.4
742,-0.0173,-0.0083,-0.0353,-0.0075,-5.2
743,-0.0256,-0.0113,-0.0308,-0.0068,-5.4
744,-0.0323,-0.0158,-0.024,-0.0053,-5.1
745,-0.0353,-0.024,-0.0195,-0.0046,-5.3
746,-0.0203,-0.0165,-0.0083,0.0067,-5.3
747,0.0195,-0.0038,0.0082,0.0112,-5.2
748,0.0502,0.003,0.0217,0.0127,-5.4
749,0.0487,0.0045,0.009,0.0127,-5
750,0.033,0.0007,0.006,0.0067,-5.4
751,0.0232,0.0007,0.0195,0.0067,-5
752,0.0142,0.0007,0.0247,0.0037,-5.2
753,-0.003,0.0045,0.0202,0.0045,-5.2
754,-0.0023,0.009,0.0015,0.0045,-5.4
755,0.0127,0.0082,-0.0256,0.003,-5.3
756,0.009,0.0037,-0.0346,0.0045,-5.1
757,0.0075,-0.0091,-0.0195,-0.0008,-5.4
758,-0.0068,-0.0143,-0.0038,-0.0015,-5
759,-0.0518,-0.0075,0.0007,0,-5.2
760,-0.0518,0.0015,0.0007,0.0045,-5.1
761,-0.0225,0.0127,0.012,0.009,-5.1
762,-0.0068,0.0105,-0.0075,0.0007,-5.3
763,-0.0015,-0.006,-0.0443,-0.0105,-5.1
764,-0.0181,-0.0165,-0.0615,-0.0165,-5.3
765,-0.033,-0.0278,-0.0706,-0.0158,-5.1
766,-0.0721,-0.0285,-0.0465,-0.0068,-5.3
767,-0.0668,-0.0053,-0.0091,0.0112,-5
768,0.0082,0.018,0.0105,0.0225,-5
769,0.0405,0.0217,0.0322,0.0142,-5.1
770,0.0457,0.0127,0.0547,0.0052,-5.2
771,0.0397,0.0105,0.0577,-0.0015,-5.3
772,0.0405,0.0067,0.0615,-0.0105,-5
773,0.0442,0.0007,0.0427,-0.012,-5
774,0.0367,0.0037,0.021,-0.012,-5.1
775,0.0367,0.0082,0.0022,-0.0128,-5.2
776,0.024,-0.0046,-0.0398,-0.0158,-5.4
777,-0.0128,-0.0091,-0.0518,-0.0105,-5
778,-0.0608,-0.0083,-0.033,-0.0053,-5.2
779,-0.0788,-0.015,0.0022,-0.0075,-5.1
780,-0.0833,-0.0128,0.012,-0.0046,-5.1
781,-0.0668,-0.0015,0.0015,0.0022,-5.1
782,-0.0068,0.0105,0.042,0.0052,-5.1
783,0.0255,0.0142,0.0562,0.0022,-5.3
784,0.0307,0.012,0.0277,-0.0008,-5.2
785,0.0645,0.009,0.0097,-0.0015,-5.1
786,0.078,0.0075,-0.0105,-0.0068,-5.4
787,0.0532,0.006,-0.0225,-0.0068,-5.3
788,-0.0173,0.0015,-0.0346,-0.0075,-5.3
789,-0.0683,-0.0128,-0.0413,-0.012,-5.1
790,-0.0638,-0.027,-0.0315,-0.0113,-5.4
791,-0.0878,-0.0308,-0.0135,-0.0091,-5.1
792,-0.1043,-0.0383,-0.0068,-0.0083,-5.4
793,-0.0953,-0.0315,-0.0405,-0.0046,-5.1
794,-0.0436,0.0082,-0.0346,0.0082,-5.4
795,0.0495,0.0427,0.0345,0.0157,-5.3
796,0.1117,0.0405,0.0532,0.0142,-5.1
797,0.1162,0.0367,0.0427,0.0097,-5.3
798,0.0787,0.0195,0.0367,0.0007,-5.2
799,0.0345,-0.0046,0.0337,-0.0075,-5.2
800,0.0045,-0.0083,0.033,-0.0068,-5.2
801,-0.0135,-0.0053,0.0165,-0.0046,-5.4
802,-0.003,-0.0053,-0.0075,-0.0046,-5.4
803,0.0202,-0.003,-0.0158,-0.0008,-5.2
804,0.0315,0.0105,0.0127,0,-5.3
805,0.0352,0.0075,0.009,-0.0046,-5.2
806,0.0255,-0.0008,-0.0128,-0.0075,-5.3
807,0.0195,0,-0.0188,-0.0098,-5.4
808,0.0105,0.003,-0.0256,-0.0075,-5.4
809,-0.0165,0.0052,-0.0218,0,-5.5
810,-0.0443,-0.0023,-0.027,0,-5.2
811,-0.06,-0.0195,-0.0091,-0.003,-5.4
812,-0.0518,-0.0233,0.0442,-0.0008,-5.2
813,-0.0278,-0.0083,0.0667,0.0045,-5.4
814,-0.021,-0.0091,0.012,0.0022,-5.3
815,-0.0285,-0.0195,-0.024,0,-5.4
816,-0.0248,-0.0113,-0.0113,0.0045,-5.2
817,-0.0083,0.0112,-0.0165,0.0082,-5.3
818,0.0157,0.018,-0.0015,0.0067,-5.3
819,0.0195,0.0022,0.006,0.0022,-5.4
820,0.0165,-0.0068,-0.006,-0.0015,-5.4
821,0.0315,-0.0068,0.0135,-0.0038,-5.4
822,0.0217,-0.0091,0.0165,-0.0038,-5.2
823,-0.012,0.0105,0.009,0.006,-5.4
824,-0.0368,0.0187,0.0022,0.0097,-5.3
825,-0.0368,0.0082,-0.0203,0.0127,-5.5
826,-0.0233,0.009,-0.0203,0.018,-5.4
827,-0.0038,0.0127,-0.0046,0.0165,-5.3
828,0.0255,0.0052,-0.0068,0.0127,-5.4
829,0.036,-0.0068,-0.0143,0.009,-5.4
830,0.039,-0.006,-0.0083,0.0067,-5.4
831,0.0405,-0.006,-0.0038,0.003,-5.4
832,0.0435,-0.0023,-0.0083,0.0045,-5.4
833,0.0427,0.0022,-0.0135,0.0015,-5.4
834,0.027,0.003,-0.0091,0.0007,-5.4
835,0.0195,0.0082,-0.0091,0.0007,-5.4
836,0.0067,0.0075,-0.0113,-0.0015,-5.4
837,0.0105,0.0067,-0.0083,0.0015,-5.5
838,0.0202,-0.0008,-0.0128,0.0007,-5.3
839,0.009,-0.0091,-0.0143,0,-5.4
840,-0.0068,-0.0143,-0.0068,0.0067,-5.2
841,-0.0113,-0.0143,0.0127,0.0067,-5.4
842,-0.0113,-0.0173,0.009,0.0022,-5.4
843,-0.0668,-0.024,-0.0218,-0.0015,-5.3
844,-0.126,-0.0181,-0.0353,0.0015,-5.4
845,-0.0713,-0.0091,-0.0135,0.009,-5.3
846,0.0142,0.0007,0.0157,0.0135,-5.4
847,0.0405,0.003,0.0075,0.0135,-5.4
848,0.057,0.0045,0.0022,0.0135,-5.4
849,0.0555,0.006,0.0075,0.012,-5.4
850,0.0202,0.0082,0,0.0105,-5.4
851,0.0067,0.009,-0.0008,0.0067,-5.4
852,0.0142,0.0052,-0.0008,0.0045,-5.3
853,0.0015,0.0052,0.009,0.0007,-5.3
854,-0.0143,0,0.0127,-0.0015,-5.2
855,-0.03,-0.0008,0.0105,-0.0008,-5.3
856,-0.0533,-0.003,-0.003,-0.0008,-5.4
857,-0.048,-0.0038,-0.0293,0.003,-5.3
858,-0.0181,-0.0015,-0.0353,0.0067,-5.5
859,0.0045,0,-0.0308,0.0075,-5.2
860,0.0157,0.0022,-0.0353,0.009,-5.4
861,0.0292,0.0045,-0.0458,0.0105,-5
862,0.0345,0.003,-0.0278,0.012,-5.4
863,0.0255,-0.0046,0.0007,0.0067,-5.3
864,0.0307,-0.012,0.0052,-0.0008,-5.4
865,0.0082,-0.0181,0.0037,-0.003,-5.4
866,-0.0158,-0.0165,0.0165,-0.0038,-5.2
867,0.0045,-0.0046,0.0345,0.003,-5.2
868,0.0127,0.0255,0.0592,0.0082,-5.4
869,0.0157,0.027,0.0697,0.0082,-5.1
870,-0.0015,0.0157,0.0277,0.0067,-5.4
871,-0.0555,0.0105,-0.0046,0.0007,-5.2
872,-0.1125,-0.003,-0.0181,-0.0053,-5.3
873,-0.09,-0.0053,-0.0225,-0.0075,-5.4
874,-0.0361,-0.0128,-0.0188,-0.0105,-5.4
875,0.0135,-0.0113,-0.0315,-0.0113,-5.3
876,0.0525,0.0007,-0.027,-0.0091,-5.2
877,0.033,0.009,0.012,-0.0023,-5.4
878,0.042,0.012,0.0577,0.0037,-5.2
879,0.045,0.009,0.0517,0.0015,-5.4
880,0.042,0.0052,0.0195,0.0007,-5.1
881,0.048,0.0045,0.0165,0.0045,-5.3
882,0.0195,0.0015,0.0195,-0.0023,-5.3
883,-0.0158,-0.012,0.024,-0.0128,-5.1
884,-0.0668,-0.0218,0.0015,-0.0188,-5.3
885,-0.0975,-0.0293,-0.0046,-0.0181,-5.1
886,-0.0758,-0.0256,0.0225,-0.0075,-5.4
887,-0.0091,-0.0015,0.0165,0.0037,-5.1
888,0.048,0.0195,-0.0008,0.0082,-5.3
889,0.0532,0.0135,-0.0091,0.0067,-5.4
890,0.039,0.0075,-0.0165,0.003,-5.3
891,0.0367,0.0105,-0.0195,0,-5.4
892,0.027,0.0045,-0.0046,-0.0015,-5.2
893,0.0127,0.0052,0.003,-0.0023,-5.5
894,-0.0098,0.0007,-0.0218,-0.0075,-5.3
895,-0.0293,-0.0046,-0.0413,-0.0068,-5.4
896,-0.0293,0,-0.0353,-0.0046,-5.3
897,-0.0233,0.0037,0.0052,0.0007,-5.3
898,0.0037,0.0067,0.0262,0.0045,-5.2
899,0.0045,-0.003,0.0157,-0.0015,-5.4
900,-0.0293,-0.015,0.0082,-0.0053,-5.3
901,-0.039,-0.012,-0.0181,-0.0008,-5.4
902,-0.0068,0.0015,-0.0225,0.0045,-5.3
903,0.0277,-0.0008,-0.0128,0.0045,-5.4
904,0.0217,-0.0008,-0.0203,0.0052,-5.3
905,0.0007,0.0082,-0.0308,0.0097,-5.3
906,-0.0181,0.003,-0.0233,0.003,-5.4
907,-0.0098,-0.0075,-0.003,0.0007,-5.4
908,0.027,-0.0068,0.0352,0.0007,-5.2
909,0.0457,-0.003,0.06,-0.0015,-5.4
910,0.0405,-0.0008,0.0292,-0.0008,-5.3
911,0.048,0.0015,0.0052,-0.0038,-5.3
912,0.039,0,0.0157,-0.0023,-5.3
913,0.018,0.0007,0.0285,-0.0015,-5.3
914,0.015,0.0007,0.0307,-0.003,-5.4
915,0,0,0.0045,-0.0046,-5.4
916,-0.0181,0.003,-0.0135,-0.0038,-5.3
917,-0.0323,0.0052,-0.0188,-0.0008,-5.4
918,-0.03,0.0052,-0.0158,0.0015,-5.3
919,-0.0113,0.0007,-0.0046,0.003,-5.6
920,-0.0068,-0.003,0.0052,0.0015,-5.1
921,-0.0128,-0.0038,0.0142,0.0015,-5.4
922,-0.0256,-0.0008,-0.021,0.0037,-5.4
923,-0.0113,0.0015,-0.0503,0.0052,-5.4
924,-0.0023,-0.0023,-0.0436,0.0045,-5.3
925,-0.0173,-0.0068,-0.033,0.0007,-5.3
926,0.0015,0.0007,-0.012,0.003,-5.4
927,0.012,0.0052,0.0015,0.0037,-5.4
928,0.0052,0.0015,0.0315,0.0007,-5.5
929,-0.0046,-0.0053,0.0435,-0.0038,-5.4
930,-0.0338,-0.0188,0.0105,-0.0105,-5.3
931,-0.054,-0.024,-0.0046,-0.0128,-5.4
932,-0.0458,-0.027,-0.0143,-0.0128,-5.3
933,-0.0181,-0.0203,-0.0278,-0.0105,-5.4
934,-0.0105,0.0007,-0.0256,-0.0023,-5.4
935,-0.0053,0.012,-0.006,0.0045,-5.4
936,-0.0023,0.0097,0.0195,0.0075,-5.3
937,0.0112,0.0067,0.0097,0.0045,-5.3
938,0.0307,0.0067,-0.0181,0.0022,-5.3
939,0.0517,0.0195,-0.0218,0.006,-5.4
940,0.0622,0.0157,-0.006,0.003,-5.4
941,0.0292,0.0045,-0.003,-0.0015,-5.4
942,0.0007,0.003,-0.0105,-0.0015,-5.4
943,-0.0353,-0.0015,-0.0068,-0.0023,-5.4
944,-0.0315,-0.0015,-0.0046,0.0007,-5.6
945,-0.0143,0.0022,0.0015,0.0015,-5.4
946,-0.0008,0.006,-0.0008,0.003,-5.4
947,0.0345,0.003,-0.0068,0.0015,-5.3
948,-0.003,-0.0038,-0.0015,-0.0023,-5.4
949,-0.0315,-0.0105,-0.0083,0.0015,-5.4
950,-0.0008,-0.0008,-0.0128,0.006,-5.4
951,0.009,0.0052,-0.012,0.0067,-5.3
952,0.0247,-0.0023,-0.0256,0.0075,-5.4
953,0.042,-0.0008,-0.039,0.0015,-5.3
954,0.024,-0.0068,-0.0315,-0.0053,-5.6
955,0.012,-0.0105,-0.0083,-0.0053,-5.2
956,0.003,-0.0075,0.0345,-0.0008,-5.4
957,0.0022,-0.0053,0.0645,-0.0008,-5.3
958,0.0187,0.003,0.0592,0.003,-5.4
959,0.018,0.0067,0.051,0.0037,-5.4
960,0.0097,0.0075,0.0315,0.0052,-5.2
961,0.0067,0.006,0.009,0.0045,-5.4
962,0.0075,0.0045,0.003,-0.0023,-5.4
963,0.0127,0.0015,-0.0068,-0.003,-5.4
964,0.009,-0.006,-0.012,-0.003,-5.5
965,0.0067,-0.0083,-0.0068,-0.003,-5.2
966,-0.0091,-0.0053,-0.0015,-0.0015,-5.4
967,-0.039,0.0007,0.0067,0.0015,-5.1
968,-0.0585,0.0082,-0.006,0.0052,-5.4
969,-0.0465,0.0022,-0.0143,0.003,-5.4
970,-0.0181,-0.0046,-0.0068,0.003,-5.4
971,-0.012,0.0007,-0.003,0.0045,-5.2
972,-0.0046,0.0045,-0.0068,0.0015,-5.3
973,0.009,0.0052,-0.0181,-0.0015,-5.4
974,0.0165,0.0045,-0.0218,-0.0015,-5.3
975,0.021,0.0082,-0.015,0,-5.4
976,0.0135,0.012,-0.0098,-0.0015,-5.1
977,0.0015,-0.006,-0.0046,-0.0068,-5.2
978,-0.027,-0.0256,-0.0046,-0.0091,-5.4
979,-0.0706,-0.0315,-0.006,-0.003,-5.3
980,-0.0668,-0.0165,0.015,0.0037,-5.4
981,-0.0091,0.0105,0.039,0.0105,-5.3
982,0.0307,0.0157,0.0352,0.0105,-5.4
983,0.027,0.0007,0.0315,0.0022,-5.3
984,0.0187,-0.0091,0.0315,-0.0008,-5.3
985,0.0097,-0.0113,0.0165,-0.003,-5.4
986,-0.0158,-0.0143,0.0015,-0.0046,-5.1
987,-0.0218,-0.0083,-0.0143,0.0015,-5.6
988,0,0.0045,-0.0278,0.0052,-5.3
989,0.0405,0.0067,-0.0315,0.0052,-5.5
990,0.0592,0.0052,-0.012,0.0052,-5.2
991,0.0375,0.0045,0.0157,0.0037,-5.4
992,0.0187,0.0015,0.0105,0.0015,-5.3
993,0.015,-0.0008,0,-0.0023,-5.3
994,0.0105,-0.0053,-0.003,-0.0046,-5.2
995,-0.0075,-0.0075,-0.003,-0.0053,-5.2
996,-0.0203,-0.003,0.0045,-0.0008,-5.2
